timestamp,device_id,bt_address,bt_name,bt_rssi
1762733115770,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762733716137,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-84
1762733718857,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-88
1762733722935,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:EB:BB:58:29:F0,NA,-86
1762734548186,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-90
1762734549206,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:D4:A4:50:96:48,NA,-87
1762734555542,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-89
1762735146579,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762735155236,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:D4:A4:50:96:48,NA,-84
1762735748073,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,79:92:72:FA:A7:5A,NA,-84
1762735748390,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-90
1762736279926,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762736280742,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:8D:72:63:08:F4,NA,-85
1762736880072,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:8D:72:63:08:F4,NA,-75
1762736880091,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-87
1762737480133,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,67:AB:E4:75:2E:2C,NA,-74
1762737481760,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762738122915,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762738123141,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,67:AB:E4:75:2E:2C,NA,-73
1762738726642,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,59:75:C8:12:84:21,NA,-78
1762738726660,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-88
1762738730835,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-88
1762739322901,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50:FB:AA:05:B5:3E,NA,-88
1762739323061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,59:75:C8:12:84:21,NA,-77
1762739324366,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-90
1762739854661,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762739855071,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:A0:E7:86:71:AC,NA,-77
1762740455662,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762740457955,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:A0:E7:86:71:AC,NA,-79
1762740463434,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,57:1A:24:EB:0D:F1,NA,-88
1762741053698,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762741055026,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,78:E2:98:13:B5:E9,NA,-78
1762741654979,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762741655267,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,43:A7:27:2A:E6:97,NA,-80
1762742187161,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,51:C5:07:95:BF:BD,NA,-70
1762742189119,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-86
1762742785641,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,51:C5:07:95:BF:BD,NA,-79
1762742785850,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762742793100,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-91
1762743386844,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762743394420,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:66:02:03:CF:87,NA,-89
1762743395441,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-89
1762743919743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-80
1762743921370,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,69:B2:51:12:F3:68,NA,-84
1762743921635,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:66:02:03:CF:87,NA,-88
1762744519631,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-81
1762745117653,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762745118347,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:78:C4:B9:6A:03,NA,-84
1762745123501,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-90
1762745717882,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-81
1762745718296,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:78:C4:B9:6A:03,NA,-85
1762745721265,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-91
1762746548597,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,62:3F:FA:F2:E5:43,NA,-84
1762746549606,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762747149314,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:77:B8:5F:E4:89,[TV] Samsung 5 Series (55),-93
1762747150946,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,56:7C:92:66:2A:B1,NA,-86
1762747152526,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762747748907,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762748281682,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762748880990,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762748886761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:A2:40:64:0E:5E,NA,-90
1762749480677,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762749486765,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5A:68:24:51:4A:C9,NA,-88
1762750132936,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:2E:65:2B:03:49,NA,-80
1762750132956,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762750732759,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762751332963,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762751333962,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:13:B0:A6:4E:AA,NA,-85
1762751864607,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-83
1762751864924,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:13:B0:A6:4E:AA,NA,-86
1762751870408,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4B:6C:E5:F2:18:E3,NA,-91
1762752463589,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762753067536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-82
1762754279950,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,127
1762754280277,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-67
1762754280541,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:03:E4:E3:06:75,NA,-90
1762754280564,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-93
1762754280584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762754280890,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-59
1762754281228,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762754281562,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-58
1762754281852,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-59
1762754282784,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762754283107,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66
1762754283741,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762754284060,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-67
1762754284681,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762754285709,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762754286343,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762754286682,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762754286988,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-65
1762754287322,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762754287623,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64
1762754287940,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-65
1762754288250,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762754288570,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60
1762754288878,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-65
1762754289196,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762754290142,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60
1762754290467,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762754291495,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-57
1762754292141,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60
1762754934568,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,78:56:7E:67:99:19,NA,-83
1762754935724,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-92
1762754935919,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,56:84:89:D4:DF:C4,NA,-88
1762755531933,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-89
1762755538074,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,78:56:7E:67:99:19,NA,-88
1762756132840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,75:4F:43:5C:AB:73,NA,-88
1762756138696,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:B5:9A:6D:2D:0E,NA,-91
1762756140307,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,E6:68:C6:AB:E4:2D,SumUp 418,-90
1762756144753,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:C8:A0:8B:BD:3D,JBL BAR 800,-82
1762756144827,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C1:CE:92:A9:40:89,NA,-88
1762756732354,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,75:4F:43:5C:AB:73,NA,-82
1762756743995,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,22:91:79:C9:29:23,NA,-90
1762756744891,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:C8:A0:8B:BD:3D,JBL BAR 800,-80
1762756744917,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,DD:FB:08:FC:58:B0,NA,-85
1762756744950,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,75:4F:43:5C:AB:73,NA,-82
1762757134857,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:B5:15:4A:97:D6,NA,-86
1762757134878,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:E9:0A:85:10:0A,NA,-82
1762757135482,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,54:44:44:E3:59:6D,NA,-90
1762757135495,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:44:3B:E4:ED:D9,NA,-91
1762757135789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,59:9F:28:13:17:1E,NA,-92
1762757136081,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,AC:73:52:08:CD:4C,NA,-96
1762757136179,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,45:62:A4:61:7F:F3,NA,-89
1762757137471,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:1F:EB:DB:94:FC,NA,-87
1762757138700,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:97:3F:A9:AD:4E,NA,-79
1762757139761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,74:FC:48:26:DC:91,NA,-81
1762757142272,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:18:8F:5B:3A:8E,NA,-85
1762757145451,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,47:75:1D:1A:91:25,NA,-82
1762757689817,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6F:34:8A:A0:0C:48,NA,-86
1762757689859,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,BE:59:C9:00:02:DA,ELK-BLEDOM   ,-91
1762757697119,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,05:EE:91:5A:31:AE,NA,-91
1762757700639,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C4:40:F6:55:E5:4A,OPPO A15,-100
1762758883172,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-93
1762759487843,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-90
1762760105213,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-91
1762760105516,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7D:A6:85:17:9A:DC,NA,-79
1762760112272,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-93
1762761109200,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7D:42:11:A2:E4:2A,NA,-68
1762761110843,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,66:D9:D3:69:71:81,NA,-87
1762761111202,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:F7:C0:A9:9A:E8,NA,-82
1762761111550,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-89
1762761112154,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,69:91:38:62:F9:38,NA,-82
1762761115349,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-85
1762761121164,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:09:E1:15:7A:B7,NA,-78
1762761467710,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:09:E1:15:7A:B7,NA,-78
1762761467727,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7D:42:11:A2:E4:2A,NA,-76
1762761468221,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,69:91:38:62:F9:38,NA,-77
1762761468373,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762761468834,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:91:F4:52:AD:EA,NA,-91
1762761468848,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:F7:C0:A9:9A:E8,NA,-83
1762761469777,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50:FB:51:EC:AA:BB,NA,-92
1762761471012,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-91
1762761472671,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6D:4B:97:F6:3A:A0,NA,-88
1762761473657,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-94
1762761474288,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:8A:C1:2C:99:89,NA,-89
1762761475554,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4B:F4:ED:BB:3D:2D,NA,-90
1762761477150,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6B:38:D6:80:EE:AC,NA,-88
1762761477789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4E:40:44:01:55:AA,NA,-91
1762762067879,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-84
1762762067894,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:1F:9C:4E:50:2B,NA,-83
1762762067904,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:87:A1:7E:60:C9,NA,-65
1762762067935,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2C:60:C1:67:EA:03,NA,-90
1762762068086,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-96
1762762068193,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-90
1762762068221,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4D:72:DC:64:24:55,NA,-83
1762762068236,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-90
1762762068248,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,79:D9:C3:C4:E2:76,NA,-88
1762762068540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6B:99:B9:99:95:5F,NA,-69
1762762069797,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:CC:0A:E9:89:EA,NA,-85
1762762070810,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:8A:C1:2C:99:89,NA,-88
1762762071662,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-99
1762762072380,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,73:6E:11:44:AB:AE,NA,-90
1762762073629,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:91:F4:52:AD:EA,NA,-87
1762762077170,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:67:0C:00:AA:43,NA,-83
1762762668027,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:1F:9C:4E:50:2B,NA,-86
1762762668357,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6B:99:B9:99:95:5F,NA,-73
1762762668373,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,28:3E:4A:F9:99:D0,NA,-83
1762762668387,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:75:3D:C0:47:1F,NA,-81
1762762668523,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:87:A1:7E:60:C9,NA,-74
1762762668879,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-89
1762762669172,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-86
1762762669803,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-86
1762762669825,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,73:6E:11:44:AB:AE,NA,-91
1762762670432,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5A:D6:CD:CC:4C:78,NA,-90
1762762670789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4D:72:DC:64:24:55,NA,-88
1762762671058,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,79:D9:C3:C4:E2:76,NA,-90
1762762671964,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762762672712,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:EC:F8:6B:E6:DB,NA,-91
1762762673352,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:6D:DC:78:B9:A5,NA,-84
1762762675267,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:A7:B3:47:EB:60,NA,-87
1762762676192,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:2C:65:55:8D:07,NA,-88
1762762677495,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:17:34:1A:8D:99,NA,-91
1762762678445,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:1F:72:15:BB:AF,NA,-91
1762763199471,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5A:69:31:B5:6F:0F,NA,-82
1762763199485,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:31:1E:9F:2E:8C,NA,-81
1762763199500,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,56:0F:D2:9D:48:42,NA,-88
1762763199516,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-86
1762763199530,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:A7:B3:47:EB:60,NA,-87
1762763200151,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:32:DC:4C:C3:75,NA,-76
1762763200538,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762763200803,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6B:99:B9:99:95:5F,NA,-81
1762763200843,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-85
1762763201478,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,04:A5:EE:34:62:CC,NA,-88
1762763202113,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,48:A6:D4:E7:BA:14,NA,-81
1762763202131,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:2C:65:55:8D:07,NA,-90
1762763202415,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,43:24:E7:31:65:1E,NA,-91
1762763203761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:64:49:01:E4:31,NA,-93
1762763204991,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:50:1C:1A:B5:32,NA,-94
1762763205214,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762763205650,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-93
1762763208539,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4D:72:DC:64:24:55,NA,-88
1762763208848,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5A:D6:CD:CC:4C:78,NA,-88
1762763208870,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:31:38:6C:37:75,NA,-92
1762763799449,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:50:1C:1A:B5:32,NA,-84
1762763799487,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,07:74:EB:65:06:8E,NA,-90
1762763799501,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-86
1762763799813,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5A:69:31:B5:6F:0F,NA,-88
1762763799836,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:20:43:44:91:49,NA,-65
1762763800155,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-86
1762763800172,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-84
1762763800185,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:32:DC:4C:C3:75,NA,-72
1762763800266,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-98
1762763800496,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:31:38:6C:37:75,NA,-95
1762763800516,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,57:83:F0:CB:B2:83,NA,-72
1762763800724,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762763801477,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:31:1E:9F:2E:8C,NA,-84
1762763801770,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,43:24:E7:31:65:1E,NA,-95
1762763801795,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,48:A6:D4:E7:BA:14,NA,-76
1762763803689,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:AD:1F:E0:BA:52,NA,-76
1762763804614,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:8B:3D:DB:F0:87,NA,-90
1762763806544,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:74:A3:8B:CF:5D,NA,-89
1762763806558,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,26:8D:F4:D6:B1:AF,NA,-91
1762763807589,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:2C:65:55:8D:07,NA,-93
1762763811684,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:64:49:01:E4:31,NA,-93
1762764276363,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:FC:46:01:4D:05,NA,-62
1762764276384,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,54:CB:30:21:DD:EB,NA,-80
